ROBERTO RATTI,1,122000,,,
Roberto Recchia,1,131576,,Elizaveta Martirosyan,1
Roberto Rochin,1,139619,Romance,Dolores Heredi,1
Roberto Rochín,2,"32756,7347",,"Nicola Oppel,Blanca Guerra","1,2"
Roberto Rossellini,21,"11530,117891,131311,131313,133222,140724,22543,23513,24792,24793,28281,31928,37435,43275,43276,43277,49989,66711,78418,82818,95070",Foreign,"Marcello Pagliero,Anna Magnani","4,6"
Roberto Sneider,1,134573,"drama,Romance",Irene Azuela,1
Roberts Gannaway,6,"56357,56692,56693,63355,72568,75600",Kids & Family,"Kevin McDonald,David Ogden Stiers","3,4"
Robertson Tirado,1,142396,"Action,None",Lino Del Core,1
Robin Armstrong,1,8703,,,
Robin B Armstrong,1,16514,,Glenn Plummer,1
Robin B. Armstrong,1,16514,,Glenn Plummer,1
Robin Bell,1,150027,,Nation of Ulysses,1
Robin Bender,1,83874,,Sally Armstrong,1
Robin Berg,1,144118,,Sheri Daye,1
Robin Bergman,1,80891,,,
Robin Bextor,2,"1463,40171",,"Rowena Ingram,Edward Wessex","1,2"
Robin Black,1,68832,,,
Robin Blazak,1,150897,,Randy Wayne,1
Robin Budd,3,"130395,56203,56204",,Jeff Bennett,2
Robin Campillo,2,"93276,93715",,Frédéric Pierrot,2
Robin Carr,1,72191,,Griff Rhys Jones,1
Robin Christian Peters,1,147682,Action & Adventure,Judge Reinhold,1
Robin Creasman,1,141401,,Warren Macdonald,1
Robin D. Williams,6,"120503,5383,7641,7642,7644,94833",,"Robin D. Williams,n/a","2,4"
ROBIN D. WILLIAMS,1,7643,,n/a,1
Robin Dale,2,"148427,7602",,Matt Wagner,1
Robin Davey,1,143424,,,
Robin Davis,4,"12495,12496,125604,57419",Foreign,"Francis Huster,Page Fletcher","1,2"
Robin Feinberg,1,70187,, Sandra Lee  Jay Wong,1
Robin Felsen Von Halle,8,"102870,39091,39092,41137,41139,63962,94187,96318",Kids & Family,John Fugelsang,8
Robin Franzi,1,131052,,N/A,1
Robin Garrels,4,"68693,72001,81914,89655","Horror,None","Amanda Booth,Jason Allen Wolfe","1,2"
Robin Gibb,1,120884,,Bobby Vee,1
Robin Hardy,5,"157758,44627,56889,56909,56916","Horror,None","Michael Cole,Christopher Lee","4,5"
Robin Hartl,1,11798,,,
Robin Hessman,1,157254,,Various,1
Robin Khosla,1,111218,,Purnima,1
Robin Lough,16,"101312,102981,107577,121173,124275,134867,145117,23407,42542,5558,5561,5583,58977,64066,79769,80036",Romance,"Elzbieta Szmytka,Dale Duesing","2,3"
Robin Mahoney,2,"35822,35823",,Charlie Creed-Miles,2
Robin Mallgren,1,116987,,David Korten,1
Robin Mason,1,130274,,,
Robin Melanie Leacock,1,142943,,Neal Jones,1
Robin Neinstein,1,134446,,Douglas Coupland,1
Robin P. Murray,4,"57600,57714,57715,85126",Horror,"Nicolle Tome,Catherine Oxenberg","1,3"
Robin Petrie,1,123963,,Robin Petrie,1
Robin Scovill,1,141293,,Christine Maggiore,1
Robin Sheppard,2,"160737,84978",Drama,Lynda Bellingham,1
Robin Shepperd,2,"145545,160008",,James Bolam,1
Robin Shlien,1,103092,Comedy,Louis C.K.,1
Robin Shou,1,90230,,Robin Shou,1
Robin Spry,3,"100737,25201,70567","Drama,Mystery & Thrillers,None,Thrillers","Barry Morse,Alan Scarfe","1,2"
Robin Steele,1,98072,,Tracey Ullman,1
Robin Swicord,2,"122087,122089",Comedy,Gwendolyn Yeo,2
Robin Ticciati,1,108324,,Bernarda Bobro,1
Robinson,1,70889,,,
Robinson Devor,1,114997,Mystery & Thrillers,Elijah Geiger,1
Robyn Bliley,1,122440,,Mroon 5,1
Robyn Dettman,1,145520,,SUZANNE WESTENHOEFER,1
Robyn Hood,1,4444,,Linda Tellington-Jones,1
Robyn Simon,1,124127,"None,Nonfiction - History",,
Roc Tien,2,"49827,77295","Action & Adventure,None","Jason Pai Piao,Roc Tien","1,2"
Rocco DeViliers,2,"426,4720","None,Romance",Austin O'Brien,2
Rocco Devilliers,1,4720,"None,Romance",Austin O'Brien,1
Rocco Mortelliti,1,159492,,Neri Marcore,1
Rocco Simonelli,1,152815,,Joan Jett,1
Rocco Urbisci,14,"109978,14818,20230,29733,29734,68674,68677,68741,68744,68745,68747,74107,85142,94375","Comedy,Comedy - Stand-up,None",George Carlin,14
Rochelle Ballard,1,67790,"Exercise & Fitness,exercise_&_fitness_-_yoga",Peggy Hall,1
Rock House,4,"133727,134758,77973,91842",Musicals,John McCarthy,2
Rock House Method,29,"106680,109281,109285,111694,115159,116503,121459,126249,126250,126251,131756,132970,133728,133729,133730,140971,143144,144811,147522,148298,5328,77981,77982,83873,91838,91839,91840,91841,94904","Musicals,Music Videos & Concerts","Alexi Laiho,John McCarthy","3,11"
Rock Riddle,1,92308,,Rock Riddle,1
Rock Ridge Music,1,136868,,Reel Big Fish,1
Rockne S. O'Bannon,9,"100027,138103,57378,57421,58070,66216,79998,85234,86683","None,science fiction,None,scence fiction","Gigi Edgley,Claudia Black","4,6"
Rockstone Productions,10,"100002,103721,103722,92689,92690,92691,92692,94746,96703,96704",,,
Rocky Collins,41,"1541,1569,20496,20497,22918,23685,23686,2450,29050,29051,30477,38590,38595,39041,39045,39462,39463,39557,39889,39895,41375,45302,46253,48814,54255,55740,56974,5957,63752,64743,65520,65521,70815,70817,75023,75028,80593,80594,84464,89196,98751","Documentary,None","Roy Scheider,Marion Ross","1,38"
Rocky Costanzo,3,"119624,119739,147145",,Shawn Berry,1
Rocky Lane,1,39843,,Olivia Palenstein,1
Rocky Lang,5,"19678,21617,38554,38556,38557","Comedy,None,Mystery & Thrillers,None","James Le Gros,Stephanie Zimbalist","2,3"
Rocky Mann,1,81574,,MArty Chui,1
Rocky Morton,3,"20355,36271,53238","Kids & Family,None","Charlotte Rampling,Fisher Stevens","1,2"
Rocky Mountain Public Broadcast Network,1,138376,,Colorado,1
Rod Amateau,10,"109722,143174,159393,16583,19810,22616,37107,37844,52925,71019","Comedy,None","Tammy Taylor,Dennis Quaid","1,3"
Rod Blanchard,1,126235,,EJ Pfister,1
Rod Boaz,1,76878,,Rachel Kempel,1
Rod Daniel,26,"112490,11864,130886,16364,2213,27918,32432,32433,45436,45574,46258,54013,54832,56491,57916,65082,70627,71670,72133,74673,75334,75877,77149,81066,88990,95425","Comedy,None,PB COMEDY,Comedy,None","Bonnie Hunt,Charles Grodin","8,9"
Rod Freedman,1,153025,,Sidney Bloch,1
Rod Hardy,21,"103294,105271,11080,120918,130882,1525,1633,22491,26177,39363,39727,47204,49466,55551,55775,55776,55777,61182,6171,64200,83858","Drama,None,None,Westerns","Anjelica Huston,Peter Coyote","4,5"
Rod Hewitt,3,"24044,29725,6908",,"Mackenzie Gray,Michael Paré","2,3"
Rod Hewitt (II),2,"11013,6908",,Thomas G. Waites,1
Rod Holcomb,13,"104706,12461,12950,131814,13232,15155,154600,24894,41929,69488,78631,89627,9422","Military & War,None","Connie Sellecca,Marg Helgenberger","2,3"
Rod Lurie,10,"121511,134020,149093,155875,41573,53042,56182,61858,65274,94458","Drama,None","Jeff Bridges,James Gandolfini","3,4"
Rod McCall,1,6035,,Dan Gunther,1
Rod Parmenter,1,96699,Kids & Family,Landon Currier,1
Rod Paul,1,142036,Mystery & Thrillers,,
Rod Piazza,1,98564,,Rod Piazza,1
Rod Pitman,1,153333,,Dr. Christine Paoletti,1
Rod Pridy,2,"87494,98129","Drama,None","Anaïs Demoustier,Jason Priestley","1,2"
Rod Pyle,1,112954,,,
Rod Rodrigo,6,"120439,120442,120443,120445,136640,136641","Faith & Spirituality,Exercise & Fitness","Sue Fuller,Lucy Knight","1,2"
Rod S. Scott,6,"109471,30005,59458,60009,61282,61330","Action & Adventure,None","Bryan Swerling,John Toles-Bey","3,5"
Rod Serling,1,119105,,Bonita Granville,1
Rod Slane,1,114547,,Gailard Sartain,1
Rod Stewart,1,16662,,Rod Stewart,1
Rod Tucknott,1,4955,,Rod Tucknott,1
Rodale,1,145864,,,
Roddy Brandon,1,4609,,Elsa Lanchester,1
Roddy McDowall,1,1824,,Stephanie Beacham,1
Roderick Graham,1,57013,,Carol Drinkwater,1
Roderick J. Pridy,1,79672,,Judd Nelson,1
Roderick Powell,2,"45967,71219",,Therese Dray-Jones,2
Roderick Taylor,1,25989,,Alan Blumenfeld,1
Rodger Grossman,2,"129630,129676",,"Tina Majorino,Noah Segan","1,2"
Rodger Marion,1,156206,,John Daws,1
Rodion Nahapetov,1,145783,,Lane Davies,1
Rodman Flender,14,"1003,1151,128140,153684,15520,16483,16484,22096,28372,43546,47587,57032,72493,8408",,"Charlie Heath,Jessica Alba","3,4"
Rodman Wanamaker,1,131783,,Two Moons,1
Rodney Amateau,7,"100446,29045,37844,52925,55284,75434,98211","Comedy,None","Lynn Cartwright,Dennis Quaid","1,2"
Rodney Bennett,13,"110152,150270,15406,23437,43864,43900,43912,43938,49591,61989,66208,70153,87454","None,Science Fiction","Tom Baker,Cathy Murphy","3,5"
Rodney Evans,1,93005,"Drama,None",Larry Gilliard Jr.,1
Rodney Gibbons,17,"112254,144221,20228,2480,31320,31321,31322,39873,55917,55954,57335,57377,57379,60686,71885,74550,75681","Family Television,None","Michael Caloz,Kenneth Welsh","4,5"
Rodney Greenberg,18,"124296,125515,127252,129036,1292,135900,137370,42467,42689,50470,67101,67103,67104,7241,7243,7249,7251,7252",Performing Arts,"Michael Bulman,Gillian Knight","2,6"
Rodney H. Jacobs,1,14784,,Mark La Mura,1
Rodney Henson,1,102295,,Brandon Beemer,1
Rodney L. Clark,1,127002,,Brenda Thompson,1
Rodney McDonald,13,"16199,25590,25591,26642,39969,50683,50920,50921,55380,55381,58587,88656,90692","Military & War,Action & Adventure,None","Paula Barbieri,James Russo","2,3"
Rodney Mitchell,1,125146,,None,1
Rodney Ray,2,"144545,152340",faith_&_spirituality,Dodie Brown,1
Rodolfo De Anda,2,"105784,117826",,Patricia Conde,1
Rodolfo Hoppe,1,77476,,Roberto Antier,1
Rodolfo Hoyos,1,134079,Foreign,Victoria Ruffo,1
Rodolfo Ledo,1,131481,,Daniel Araoz,1
Rodolfo Lopezreal,1,18335,,Tyler Mane,1
Rodolphe Marconi,2,"127644,98102",,Princess Caroline of Monaco,1
Rodouski,1,80528,,,
Rodrigo Cortés,1,145008,Horror,Ryan Reynolds,1
Rodrigo Cortes,2,"160503,160504",,Toby Jones,2
Rodrigo Garcia,3,"100647,133499,133500",Drama,"Mary Kay Place,Anne Hathaway","1,2"
Rodrigo García,7,"144268,146546,55678,64558,64664,64666,94847","Drama,None","Anne Hathaway,LisaGay Hamilton","1,3"
Rodrigo Grande,1,136008,,Ulises Dumont,1
Rodrigo Pla,1,134800,,Alan Chavez,1
Rodrigo Sopena,1,137755,,Lluis Homar,1
Rodrigo Triana,1,118963,,Carlos Manuel Vesga,1
Rodrigue Jean,1,145789,,Various,1
Roel Reine,8,"123726,144192,147018,148373,148374,148375,155873,155874","Action,Military & War,None","Frederick Koehler,Danny Trejo","2,3"
Roel Reiné,2,"6798,6803",,Esmée de la Bretonière,2
Roeland Kerbosch,1,22545,"Drama,None",Maarten Smit,1
Rogelio A Gonzalez,1,82417,,Jorge Rivero,1
Rogelio A. González,7,"109587,124300,132614,140821,17683,17687,34352",Foreign,"Eulalio González,Pedro Infante","1,3"
Rogelio A. Gonzalez,4,"123347,17688,20290,73761",,"Antonio Aguilar,Pedro Infante","2,3"
Rogelio Lobato,1,124896,Kids & Family,Yelba Osorio,1
Rogelio Maya,5,"121404,121418,121656,121657,121905",Kids & Family,"Israel García Medina,Rogelio Maya","1,5"
Rogelio Moreno,1,47181,,Josie Neglia,1
Rogelio Paris,1,123489,Music Videos & Concerts,Alejo Carpentier,1
Roger A. Graves,1,136634,,Steve Harrington,1
Roger A. Scheck,1,124017,Horror,Michael Rossi,1
Roger Allers,13,"110541,110558,152385,152386,23015,23016,24884,41488,46677,46731,72411,75591,86542","Anime & Manga,kids,Kids & Family,None","Jim Cummings,Whoopi Goldberg","10,11"
Roger Andrieux,1,5965,,Marie Dubois,1
Roger Aronoff,1,115494,,Bernard Lewis,1
Roger Avary,14,"133911,23071,26343,34815,45844,46786,49844,49845,58779,61777,69200,69201,69811,69812","Mystery & Thrillers,None,Romance","Eric Pascal Chaltiel,Eric Stoltz","6,8"
Roger Bamford,4,"100745,81505,87077,94415",Mystery & Thrillers,"John Lyons,David Jason","2,4"
Roger Barlow,1,94555,,Harry Hay,1
Roger Beatty,2,"13406,31489",,"Michele Smith,Tim Conway","1,2"
Roger Cantin,1,97441,Kids & Family,Hugo Dube,1
Roger Cardinal,2,"54878,97520","None,Thrillers",Arlen Aguayo-Stewart,1
Roger Cheveley,1,86816,,Clifford Rose,1
Roger Chiasson,3,"23219,29280,3270",Kids & Family,Mr. Lawrence,3
Roger Christian,11,"128668,27403,4058,46268,49795,54628,54727,56606,56995,59607,9803","None,Science Fiction","Paul Freeman,Kim Coates","2,5"
Roger Christiansen,2,"127581,134061",,Miranda Cosgrove,2
Roger Corman,143,"10031,102333,102334,102488,10561,106384,107213,109846,110087,111044,112294,113318,114521,115351,116071,117045,117046,118065,118070,118726,120616,120689,120729,120778,123484,124365,125106,126110,13652,140479,14093,141863,144167,145556,145833,145845,148327,148425,14876,14890,150283,15140,152190,15258,153934,153935,157348,158296,158381,158802,15918,17399,17625,18742,18744,19773,19907,19993,21492,21494,21496,24434,24903,25792,26202,26292,26610,26612,28775,29089,29631,30032,30135,31301,31509,31686,31850,34183,36298,36787,3752,3757,3822,3829,38472,38512,3905,3909,39659,41352,41863,42567,45923,46151,46155,46418,53455,54134,54142,54796,58063,60439,61270,64497,64619,65085,65190,67310,69706,69708,69872,71923,72165,72858,73353,73920,74768,75091,75453,76090,76194,76461,76463,77067,78081,80077,80774,80938,80960,81657,8340,83546,83704,84330,8540,86114,86621,89035,91582,91587,92478,98195,99597","Drama,None,Horror,None","Dick Miller,Jack Nicholson","35,36"
Roger Corman and others,1,125111,"None,Science Fiction",various,1
Roger Daltrey,2,"126065,98054",Music Videos & Concerts,Judas Priest,1
Roger Damon Price,1,92158,Kids & Family,Philip Gilbert,1
Roger Deakins,3,"41593,54767,58488","Comedy,None",John Turturro,3
Roger Deutsch,1,146332,,Antonio Salines,1
Roger Donaldson,73,"103725,112470,113233,11389,115430,117371,124868,126847,126848,128241,13069,139931,14320,143528,145017,147739,149821,158435,17524,17526,2055,2064,2077,2091,21577,2167,2299,24144,25194,25390,26713,26714,27699,27703,28883,28884,29413,29453,3192,3420,3678,3696,3928,42216,42280,43827,43961,44408,45642,46589,46777,46790,46974,47179,48143,50693,52398,52598,53017,55935,55963,55964,58599,60893,61274,65474,70714,72564,75208,80341,80423,81556,96210","DRAMA,None,Action & Adventure,None","Ben Kingsley,Michael Madsen","12,15"
Roger Dowling,1,118622,,Myles Pollard,1
Roger Duchowny,4,"144098,41152,508,79831",Science Fiction,"John Ratzenberger,Ted Bessell","1,2"
Roger Evans,4,"10223,30859,40548,40624","Horror,None","Richard Sabel,Diane Johnson","1,2"
Roger Finnigan,1,144780,Military & War,.,1
Roger Flint,2,"7031,87659",Kids & Family,Hal England,1
Roger Gartland,7,"100053,106796,124897,87650,87801,93773,93775",,"Claudette Roche,Robson Green","1,3"
Roger Gnoan M'Bala,1,118049,,,
Roger Goldby,6,"104494,112132,145399,160788,71420,81348","Comedy,None","Bryony Hannah,Pearce Quigley","1,2"
Roger Goodman,1,11935,,Ted Koppel,1
Roger Gould,2,"36105,56140","Anime & Manga,Children,None",Sarah Vowell,1
Roger Graef,7,"130755,136800,141126,5939,67920,8334,87185",,"Eleanor Bron,John Cleese","2,3"
Roger Gual,1,85107,,Chete Lera,1
Roger Hair,1,4874,,Jr. Tom Carter,1
Roger Hawkins,1,142657,"Drama,None",Ron Bailey,1
Roger Holzberg,3,"11085,53203,54829","Mystery & Thrillers,None",Ned Beatty,3
Roger Jahnke,1,114222,,,
Roger Jenkins,2,"23720,72096",,Nicholas Selby,1
Roger Kay,2,"102824,95176",Horror,Torin Thatcher,1
Roger Kumble,22,"1010,101678,104119,1126,1133,114328,126093,131434,141026,142537,45071,47552,50171,51086,53480,65349,65405,65466,69299,77752,78523,83576","Kids & Family,None,None,Romance","Ryan Phillippe,Selma Blair","8,9"
Roger Kurtzman,1,30529,"Horror,None",Reggie Bannister,1
Roger L. Simon,3,"20282,34857,7183",,"Dave Thomas,Patricia Hodge","1,2"
Roger M. Sherman,1,135143,,Geoffrey Beene,1
Roger Manley,1,140354,,,
Roger McGuinn,1,53729,,Roger McGuinn,1
Roger McIntosh,2,"117604,151834",Action & Adventure,Jonell Elliott,2
Roger McLeod,1,119273,,Beth Joiner,1
Roger Melvin,1,155237,,Carl Payne,1
Roger Michell,25,"109167,113340,134810,141588,149916,2415,2416,26085,29010,40929,41846,43631,44952,45726,45727,46234,49059,49693,50349,56229,65425,80393,81649,86346,91611","Drama,None,Drama","James Dreyfus,Julia Roberts","8,11"
Roger Moore,7,"28214,51119,55875,55916,61138,61139,67622","Comedy,Documentary,None,Mystery & Thrillers","Richard Harris,Roger Moore","1,7"
Roger Norrington,2,"108333,18854",,Samuel Ramey,1
Roger Nygard,11,"140237,22445,28568,34407,34410,45354,48766,6522,85119,95074,98619","None,Nonfiction","Danielle Harris,Denise Crosby","3,4"
Roger Oakland,3,"129565,5039,5040",,Roger Oakland,3
Roger Ordish,2,"104415,106244",Romance,"Paulette Minott,Stephen Fry","1,2"
Roger Paradiso,1,128542,,Mila Kunis,1
Roger Payne,1,7339,,Patrick Stewart,1
Roger Pomphrey,3,"31108,31112,46231",,Noel Redding,3
Roger Pozeznik,1,4629,,,
Roger Pyke,1,128445,Documentary,Narrated by Ben Weinberg,1
Roger Ross Williams,1,150172,Music Videos & Concerts,,
Roger Roth,1,72498,,Charles Dirden III,1
Roger S. Omeus Jr.,2,"134861,154376","Gay Cinema,None",Derrick L. Briggs,1
Roger Scholes,1,17438,,Sheila Florance,1
Roger Sherman,3,"130192,138133,149930",Documentary,.,2
Roger Simonsz,1,117319,Musicals,Bill Cobham,1
Roger Sorkin,1,140862,,Ira Glasser,1
Roger Spottiswoode,61,"104453,10972,12182,12476,13100,131331,131810,144649,148610,160191,1987,20854,21366,21440,21441,23516,24154,2520,2525,31048,32992,35372,35482,3564,3576,3577,3606,36467,3732,40418,40443,40445,41074,42188,42312,44407,44887,44888,46446,46490,47098,52641,52972,53039,53274,53311,53472,53699,54230,55817,57302,60843,6734,67969,70068,74050,76868,8464,84766,8896,89414","Drama,None,Comedy,None","Michelle Yeoh,Pierce Brosnan","13,15"
Roger Steinman,1,127505,,Mickey Rooney,1
Roger Stigliano,1,39405,"Comedy,None",Martin Goldin,1
Roger Stolle,1,131610,,Robert 'Bilbo' Walker,1
Roger Tonry,4,"143824,158905,24242,44711",Action & Adventure,"Mary Cseh,Carol Anderson (III)","1,2"
Roger Tucker,1,137276,"Comedy,None",Frank Kelly,1
Roger Vadim,39,"11016,11017,13575,138441,139550,139811,1468,1469,1474,148513,16840,17415,24496,24497,24520,26619,26675,35160,35421,35424,37917,40956,40957,46124,46796,50754,53150,57109,59483,59486,61508,69111,74390,74391,84940,87477,90257,93705,9905","None,Science Fiction,Mystery & Thrillers,None","Rebecca De Mornay,Brigitte Bardot","8,19"
Roger Waters,4,"13357,38826,74215,74219",Music Videos & Concerts,"Leonard Cheshire,Bryan Adams","2,3"
Roger Weisberg,4,"103945,106216,126709,147861","None,Nonfiction - Documentary",Juan Chavez,1
Roger Weisberg and Vanessa Roth,1,147861,"None,Nonfiction - Documentary",Rise Bejarano,1
Roger Young,46,"10469,116536,120181,136485,142472,15104,158848,16171,16893,16894,18,19071,19072,19085,21634,22213,23622,24880,25395,25412,27235,296,35450,36311,37429,3813,42217,44000,44917,46842,48984,48985,52094,52454,66531,67322,67547,6795,6796,6806,81230,81795,82704,82886,83273,88749","Drama,None,faith_&_spirituality,None","Ellen Burstyn,Ben Kingsley","4,5"
Rogier Kappers,1,122788,,Alan Lomax,1
Rohan Michael Hoole,1,117140,,Samantha Noble,1
Rohan Sippy,3,"151374,152033,77705",Bollywood,"Himani Shivpuri,Abhishek Bachchan","1,3"
Rohit Dhawan,1,156762,"Bollywood,None",John Abraham,1
Rohit Jagessar,1,129901,,Kumar Gaurav,1
Rohit Nayyar,1,134779,,Mansi Dovhal,1
Rohit Shetty,5,"127542,131616,141438,149103,160496",Bollywood,"Arshad Warsi,Ajay Devgan","3,4"
Roisin Browne (Concert Director),1,154672,Music Videos & Concerts,Ian Millar,1
Roko Belic,2,"160537,50682","Music Concert Footage,None",Richard Feynman,1
Rokuro Mochizuki,1,98895,Romance,Eiji Okuda,1
Roky Erickson & The Black Angels,1,148693,,The Black Angels,1
Roland D. Reed,2,"102674,73772",Comedy,Morgan Wallace,1
Roland Emmerich,87,"101625,104246,107552,111497,113820,1202,120381,129322,133410,133411,134857,13543,142057,142263,143611,143868,147742,156563,158814,17984,22430,23590,2491,2522,26515,27133,27763,28268,30799,31032,32277,34349,34447,36751,38754,41383,4160,41998,42432,42968,43996,44549,46545,46882,47072,47164,47288,50170,50185,50186,51656,51667,52511,56391,61611,62746,63332,65266,66290,66803,67085,67088,67455,70938,71066,71067,74164,79531,81477,83923,8438,84939,86500,86501,86540,86989,87840,87841,87854,969,970,97071,971,97193,97194,98978,99267","Drama,None,Science Fiction","Bill Pullman,Will Smith","25,26"
